08:41:44.002 [background-preinit] INFO  o.h.v.i.util.Version - [<clinit>,21] - HV000001: Hibernate Validator 8.0.0.Final
08:41:44.555 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,87] - [settings] [req-serv] nacos-server port:8848
08:41:44.556 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,98] - [settings] [http-client] connect timeout:1000
08:41:44.558 [main] INFO  c.a.n.c.u.ParamUtil - [<clinit>,105] - PER_TASK_CONFIG_SIZE: 3000.0
08:41:44.628 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
08:41:44.629 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
08:41:44.637 [main] INFO  c.a.n.c.a.r.i.CredentialWatcher - [loadCredential,165] - null No credential found
08:41:45.544 [main] INFO  c.a.n.c.c.i.LocalConfigInfoProcessor - [<clinit>,63] - LOCAL_SNAPSHOT_PATH:C:\Users\zy\nacos\config
08:41:45.554 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of 744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0
08:41:45.589 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$585/0x0000000800f7f3b0
08:41:45.590 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Register server push request handler:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$$Lambda$586/0x0000000800f7f7d0
08:41:45.591 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Registry connection listener to current client:com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$1
08:41:45.592 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] RpcClient init, ServerListFactory = com.alibaba.nacos.client.config.impl.ClientWorker$ConfigRpcTransportClient$2
08:41:45.611 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Try to connect to server on start up, server: {serverIp = '192.168.6.121', server main port = 8848}
08:41:45.699 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:192.168.6.121 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
08:41:48.092 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Success to connect to server [192.168.6.121:8848] on start up, connectionId = 1727052107642_192.168.6.1_56626
08:41:48.093 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Notify connected event to listeners.
08:41:48.094 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.c.i.ClientWorker - [onConnected,639] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Connected,notify listen context...
08:41:48.094 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
08:41:48.094 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$606/0x00000008010d4390
08:41:48.194 [main] INFO  c.a.n.c.c.i.Limiter - [<clinit>,62] - limitTime:5.0
08:41:48.308 [main] INFO  c.a.n.c.c.u.JvmUtil - [<clinit>,54] - isMultiInstance:false
08:41:48.432 [main] INFO  c.s.a.SpzxAuthApplication - [logStartupProfileInfo,638] - The following 1 profile is active: "dev"
08:41:53.857 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Initializing ProtocolHandler ["http-nio-9200"]
08:41:53.858 [main] INFO  o.a.c.c.StandardService - [log,173] - Starting service [Tomcat]
08:41:53.860 [main] INFO  o.a.c.c.StandardEngine - [log,173] - Starting Servlet engine: [Apache Tomcat/10.1.7]
08:41:54.076 [main] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring embedded WebApplicationContext
08:41:57.614 [main] INFO  c.a.c.s.SentinelWebMvcConfigurer - [addInterceptors,52] - [Sentinel Starter] register SentinelWebInterceptor with urlPatterns: [/**].
08:42:03.253 [main] INFO  o.a.c.h.Http11NioProtocol - [log,173] - Starting ProtocolHandler ["http-nio-9200"]
08:42:03.770 [main] INFO  c.a.n.client.naming - [initNamespaceForNaming,62] - initializer namespace from ans.namespace attribute : null
08:42:03.771 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$0,66] - initializer namespace from ALIBABA_ALIWARE_NAMESPACE attribute :null
08:42:03.772 [main] INFO  c.a.n.client.naming - [lambda$initNamespaceForNaming$1,73] - initializer namespace from namespace attribute :null
08:42:03.784 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.impl.NacosClientAuthServiceImpl success.
08:42:03.785 [main] INFO  c.a.n.p.a.s.c.ClientAuthPluginManager - [init,56] - [ClientAuthPluginManager] Load ClientAuthService com.alibaba.nacos.client.auth.ram.RamClientAuthServiceImpl success.
08:42:03.790 [main] INFO  c.a.n.c.r.client - [lambda$createClient$0,108] - [RpcClientFactory] create a new rpc client of b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c
08:42:03.794 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
08:42:03.794 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
08:42:03.795 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
08:42:03.796 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Try to connect to server on start up, server: {serverIp = '192.168.6.121', server main port = 8848}
08:42:03.797 [main] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:192.168.6.121 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
08:42:03.916 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Success to connect to server [192.168.6.121:8848] on start up, connectionId = 1727052123791_192.168.6.1_56689
08:42:03.917 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
08:42:03.917 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Notify connected event to listeners.
08:42:03.917 [main] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$606/0x00000008010d4390
08:42:03.917 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.client.naming - [onConnected,78] - Grpc connection connect
08:42:03.919 [main] INFO  c.a.n.client.naming - [registerService,121] - [REGISTER-SERVICE] public registering service spzx-auth with instance Instance{instanceId='null', ip='192.168.137.1', port=9200, weight=1.0, healthy=true, enabled=true, ephemeral=true, clusterName='DEFAULT', serviceName='null', metadata={IPv6=null, preserved.register.source=SPRING_CLOUD}}
08:42:03.964 [main] INFO  c.a.c.n.r.NacosServiceRegistry - [register,76] - nacos registry, DEFAULT_GROUP spzx-auth 192.168.137.1:9200 register finished
08:42:04.586 [main] INFO  c.s.a.SpzxAuthApplication - [logStarted,57] - Started SpzxAuthApplication in 21.824 seconds (process running for 24.524)
08:42:04.607 [main] INFO  c.a.n.c.c.i.CacheData - [<clinit>,67] - nacos.cache.data.init.snapshot = true 
08:42:04.609 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-192.168.6.121_8848] [subscribe] spzx-auth.yml+DEFAULT_GROUP
08:42:04.626 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-192.168.6.121_8848] [add-listener] ok, tenant=, dataId=spzx-auth.yml, group=DEFAULT_GROUP, cnt=1
08:42:04.627 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=spzx-auth.yml, group=DEFAULT_GROUP
08:42:04.628 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-192.168.6.121_8848] [subscribe] spzx-auth+DEFAULT_GROUP
08:42:04.628 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-192.168.6.121_8848] [add-listener] ok, tenant=, dataId=spzx-auth, group=DEFAULT_GROUP, cnt=1
08:42:04.629 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=spzx-auth, group=DEFAULT_GROUP
08:42:04.632 [main] INFO  c.a.n.c.c.i.ClientWorker - [addCacheDataIfAbsent,380] - [fixed-192.168.6.121_8848] [subscribe] spzx-auth-dev.yml+DEFAULT_GROUP
08:42:04.632 [main] INFO  c.a.n.c.c.i.CacheData - [addListener,197] - [fixed-192.168.6.121_8848] [add-listener] ok, tenant=, dataId=spzx-auth-dev.yml, group=DEFAULT_GROUP, cnt=1
08:42:04.633 [main] INFO  c.a.c.n.r.NacosContextRefresher - [registerNacosListener,129] - [Nacos Config] Listening config: dataId=spzx-auth-dev.yml, group=DEFAULT_GROUP
08:42:05.268 [RMI TCP Connection(4)-10.10.2.21] INFO  o.a.c.c.C.[.[.[/] - [log,173] - Initializing Spring DispatcherServlet 'dispatcherServlet'
08:42:54.900 [boundedElastic-1] INFO  c.a.n.client.naming - [subscribe,167] - [SUBSCRIBE-SERVICE] service:spzx-system, group:DEFAULT_GROUP, clusters: 
08:42:54.912 [boundedElastic-1] INFO  c.a.n.client.naming - [isChangedServiceInfo,184] - init new ips(1) service: DEFAULT_GROUP@@spzx-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@spzx-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
08:42:54.914 [boundedElastic-1] INFO  c.a.n.client.naming - [processServiceInfo,169] - current ips:(1) service: DEFAULT_GROUP@@spzx-system -> [{"ip":"192.168.137.1","port":9201,"weight":1.0,"healthy":true,"enabled":true,"ephemeral":true,"clusterName":"DEFAULT","serviceName":"DEFAULT_GROUP@@spzx-system","metadata":{"preserved.register.source":"SPRING_CLOUD"},"instanceHeartBeatInterval":5000,"instanceHeartBeatTimeOut":15000,"ipDeleteTimeout":30000}]
08:42:55.439 [nacos-grpc-client-executor-192.168.6.121-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Receive server push request, request = NotifySubscriberRequest, requestId = 5
08:42:55.440 [nacos-grpc-client-executor-192.168.6.121-22] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Ack server push request, request = NotifySubscriberRequest, requestId = 5
08:44:59.870 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [b1bb6ae7-1b95-4b73-98d5-3a6d2cd8be9c] Try to reconnect to a new server, server is  not appointed, will choose a random server.
08:44:59.870 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.client - [printIfInfoEnabled,63] - [744cf8b8-ff40-4270-b62d-6db3ac6d7ae0_config-0] Try to reconnect to a new server, server is  not appointed, will choose a random server.
08:44:59.871 [com.alibaba.nacos.client.remote.worker] INFO  c.a.n.c.r.c.g.GrpcClient - [createNewManagedChannel,182] - grpc client connection server:192.168.6.121 ip,serverPort:9848,grpcTslConfig:{"sslProvider":"OPENSSL","enableTls":false,"mutualAuthEnable":false,"trustAll":false}
